1	固有値														
12	-0.204250414	0.253260497	-0.188003418	-0.620702356	-0.027538122	-0.422983806	0.066088949	-0.32427978	-0.056542271	-0.145754037	0.246480005	-0.11437484	-0.224896624	-0.179849671	0.055908453
13	0.194692954	0.090283802	0.197381715	-0.541169651	-0.116187004	0.688800762	0.317685898	-0.064990378	0.013574966	-0.01594264	-0.153576246	0.041130425	-0.048321495	0.026408715	-0.016648071
14	-0.299625009	0.27768838	0.052005869	0.249058254	-0.116453885	0.12027613	0.067224685	-0.230999022	0.330702011	0.07306376	0.055072573	0.676502898	-0.207783033	-0.238407212	0.08407587
15	0.256580461	-0.467784528	0.100325193	-0.1127683	0.136229161	0.011565106	0.047950493	0.068223562	-0.207882467	0.26290325	0.503008397	0.24831872	0.058864487	-0.466838071	0.136017439
1	寄与率														
1	0.454113138	0.110929434	0.108064235	0.059522276	0.058939595	0.045592934	0.038638858	0.027984123	0.023438635	0.017124086	0.016721874	0.014167445	0.011952352	0.008794223	0.004016792
1	累積寄与率														
1	0.454113138	0.565042572	0.673106808	0.732629084	0.791568679	0.837161613	0.87580047	0.903784593	0.927223228	0.944347314	0.961069188	0.975236633	0.987188985	0.995983208	1
1	因子負荷量														
1	X	CRIM	ZN	INDUS	CHAS	NOX	RM	AGE	DIS	RAD	TAX	PTRATIO	B	LSTAT	PRICE
1	-0.548115302	-0.630129667	0.606180764	-0.845501038	0.012826742	-0.829087223	0.499839963	-0.742261193	0.753940182	-0.804023492	-0.852246383	-0.533077815	0.50813358	-0.781998146	0.669655197
2	-0.376047491	-0.115829434	-0.103979468	-0.073676323	-0.388886289	-0.212791629	-0.687922467	-0.104713587	0.257234955	-0.291942579	-0.219209419	0.326690483	0.116460559	0.358200952	-0.603413305
3	-0.495258687	-0.340392948	-0.499627545	0.179535741	0.37192167	0.264385565	-0.02978038	0.439919517	-0.442079296	-0.373293266	-0.315255522	-0.239360436	0.251300608	0.066212346	0.127731092
4	-0.19199868	0.187099206	0.306064215	-0.038366362	-0.012633849	0.148654072	-0.072441196	0.055607692	0.040333397	-0.120020572	-0.083597588	-0.586501041	-0.511350667	0.235334898	-0.106554655
5	-0.107655251	-0.002900813	-0.1862248	-0.013803692	-0.81527056	0.045834091	0.273128672	0.131787052	-0.187376525	-0.037810182	-0.036741167	-0.025893069	-0.109246305	-0.109497243	0.128091197
6	0.194307939	-0.023762718	0.254810015	0.091140279	-0.203762317	0.173483499	-0.173678072	0.042976486	-0.02531554	0.022035664	0.103782634	-0.34979866	0.569623658	0.099465815	0.009564098
7	-0.231373863	0.627661126	-0.022198815	-0.16413372	0.050656648	-0.107348138	0.085460203	0.103853995	-0.036968482	0.031777319	-0.071590812	0.050313741	0.241855354	0.051178381	0.036504873
8	0.196010967	0.157171014	-0.339035357	-0.044839515	-0.009759124	-0.016993873	-0.242499051	-0.300270413	-0.106073908	-0.032485256	-0.088077487	-0.210097724	-0.042106636	-0.149662026	0.044201384
9	0.32035404	-0.05064851	-0.09622604	-0.312091946	0.019332107	-0.051882392	0.13026734	0.191485115	0.006750964	-0.057836132	-0.157486655	-0.033526255	0.00804916	0.19608692	-0.123262125
10	-0.143086781	-0.113564386	-0.090490065	-0.260573944	-0.00489254	-0.011569303	-0.140470329	0.065787643	0.054082404	0.274222656	0.142883128	-0.073870309	-0.008079967	0.037029798	0.13324327
11	0.087106033	0.012195755	0.177645659	-0.026098612	-0.020366232	-0.114303198	-0.221878658	0.103218255	-0.200566804	-0.072418447	-0.081474942	0.123443946	-0.076915196	0.027581855	0.2519204
12	-0.017584082	-0.034627013	-0.067340829	0.127328159	-0.004775466	-0.202657063	0.101844519	-0.14762217	-0.03677286	0.03329628	0.032207061	-0.052725644	0.01896071	0.311860994	0.114472419
13	0.052404928	0.030628101	-0.08184465	0.147101804	-0.007265118	-0.205230529	-0.055868101	0.218572433	0.182645925	-0.024904046	0.048661293	-0.095225935	-0.020460332	-0.087979682	0.024924455
14	-0.030965891	-0.038047823	0.050667036	-0.037535737	0.018734493	-0.178289139	0.022096877	0.003471389	-0.204726003	0.017275219	0.100378315	-0.06532118	0.009591613	-0.086589207	-0.169555015
15	0.003389177	0.014722407	-0.024046182	-0.057493902	0.005662422	0.021431534	0.001434784	-0.008507382	0.012339933	-0.157378152	0.170024329	0.013723434	-0.004086479	0.020637481	0.033387193
1	主成分得点														
1	2.411274708	0.147815408	1.055487696	0.924783231	0.667292586	0.174624864	0.474323058	0.044662256	-0.236222295	0.532836425	-0.518067555	-0.734793979	-0.207175916	0.590270178	0.230021368
2	1.726192151	1.031604693	1.190580214	0.086769688	0.574400254	-0.51006411	0.590586398	-0.281969044	-0.051317766	0.270850399	-0.439268721	-0.223457735	0.492841492	0.151052752	-0.123369489
3	2.684033159	-0.367972973	1.040874554	-0.349916069	1.083396723	-0.869983513	0.630336465	-0.128450122	-0.546293405	0.208357001	-0.366228913	0.086775499	0.258475852	-0.284943302	0.039314284
4	3.129132028	0.101092634	0.454993816	-0.621435373	0.816116447	-1.149220714	0.699179012	0.091862806	-0.411265186	0.553108116	-0.48596617	-0.179994589	-0.054828101	-0.479060094	0.076560887
5	3.065086462	-0.085833332	0.602200626	-0.585108621	0.91835641	-1.115862903	0.810126239	-0.180866937	-0.217244752	0.634277285	-0.349369711	0.073750653	0.019566685	-0.685596195	0.136942627
6	2.61372113	0.817870806	0.591169246	-0.39550429	0.537970013	-0.923929627	0.661639555	0.078184501	-0.222175464	0.721822474	-0.269690032	-0.417927248	0.194212603	-0.362362543	0.013433593
7	1.648343475	0.903768081	0.903563718	1.12766999	0.16971969	0.482030524	0.269442402	0.024022331	-0.440787221	0.775748506	-0.61623866	0.045846657	0.387403504	-0.05199391	-0.08120498
8	1.282377388	0.78058402	1.289199028	1.354867633	0.296012668	0.612691579	0.521971243	-0.760731544	0.169392666	1.053624551	-0.29461383	0.495628236	0.810214412	-0.570952494	0.034597472
9	0.340329252	2.137913512	1.26932297	1.991685761	-0.2412293	0.871822002	0.466195359	-0.963060614	0.786004546	1.097102762	-0.427913269	1.005735827	0.635621867	-0.47791403	0.001023071
10	1.259590147	1.321297679	0.931265086	1.452135462	0.038412539	0.516157153	0.331679736	-0.535585803	0.099341774	0.847252074	-0.830077987	0.113598451	0.800610638	-0.280470466	-0.082105763
11	1.00277889	1.322530026	1.052474899	1.554112677	0.137075858	0.520519965	0.472239742	-0.991323951	0.558320243	0.644831671	-1.152986833	0.35855621	0.710133724	-0.093079915	-0.114022816
12	1.422168565	1.149254149	0.9449785	1.239939121	0.108065471	0.530198836	0.316574305	-0.341150788	-0.103427866	0.769469775	-0.830151311	-0.195162311	0.777102315	-0.052954939	-0.134222739
13	1.687887361	1.237859583	0.570575314	1.232295699	-0.077659927	0.49431505	0.113491175	0.453686316	-0.596105941	0.679858322	-0.744518637	0.599725789	-0.213384793	-0.096311073	-0.028456839
14	0.965707811	1.560872088	0.673960794	-0.814937189	0.267374488	-0.82442365	0.409970553	-0.237093864	-0.714370594	0.206648421	-0.149582856	-0.635871254	-0.288174701	-0.206916829	0.082757846
15	0.559779753	1.531470637	0.939367827	-0.59290955	0.419914529	-0.917740828	0.496455967	-0.736750521	-0.265855449	0.199272143	-0.104651469	-0.716454893	-0.01223368	-0.081402357	0.044408439
16	0.930955676	1.672028569	0.635238797	-0.79949606	0.202443365	-0.800324763	0.361261317	-0.0778473	-0.784013506	0.201265227	-0.097347682	-0.598506587	-0.413526025	-0.145893032	0.078823118
17	1.369761263	1.422435419	0.28425624	-0.912121348	0.197209891	-0.974525272	0.252759233	0.421402327	-1.226187787	0.096617908	-0.182591258	-0.357900287	-0.846748626	-0.254029051	0.142894803
18	0.33256531	1.806920711	0.968669653	-0.469638716	0.288203733	-0.759754887	0.539721224	-0.760627618	-0.101543524	0.23216971	-0.031130713	-0.310352756	-0.218055877	-0.150204882	0.083748649
19	0.569300356	1.946529027	0.302077817	-0.07352396	0.098750932	-1.459525838	-0.107983287	0.490874575	-0.998482968	0.272810262	0.353500069	-0.201586189	-0.882622441	-0.154894765	0.146716435
20	0.490331984	1.831377427	0.892274992	-0.631637049	0.221152881	-0.71807894	0.425815631	-0.269429396	-0.490458013	0.238525579	0.140415403	-0.537148079	-0.384816769	0.024796057	0.055022233
21	-0.425096532	2.459208978	1.218994385	-0.062621791	0.088875026	-0.568749274	0.605308319	-0.978841146	0.339941113	0.387454848	0.29894265	-0.124747788	-0.130532419	-0.082292403	0.071564457
22	0.314789604	1.638565892	1.118600352	-0.549513975	0.372746961	-0.696562626	0.599079845	-0.802873155	-0.096044394	0.30510565	0.189856	-0.416140944	-0.087355191	-0.164116061	0.089406903
23	0.002199137	1.905960799	1.131811334	-0.358356502	0.310322926	-0.63420284	0.712976263	-1.116704737	0.314266598	0.156670301	-0.104729514	-0.044748429	-0.250712482	-0.082330755	0.081406883
24	-0.222926137	2.221876244	1.225774707	-0.246685179	0.177459761	-0.518985824	0.671496988	-1.133147154	0.38256539	0.327418798	0.116117307	-0.155302216	-0.050675929	-0.141157446	0.073402774
25	0.094397819	1.988591619	1.089677052	-0.408935752	0.23940917	-0.625578081	0.600014278	-0.999337345	0.166606953	0.270976437	-0.02154094	-0.372536201	-0.007198481	-0.149092349	0.06144858
26	-0.155855141	2.266497559	0.769285124	0.177824723	0.144290991	-1.227934152	0.189455001	-0.642252866	0.006343322	0.328377327	0.174437951	-0.449261309	-0.056210134	-0.143509388	0.065033221
27	0.19380507	1.981316263	0.959603998	-0.364416453	0.207652136	-0.755540053	0.476149969	-0.829631117	0.003798883	0.326117587	0.041631056	-0.496759935	0.061835173	-0.241864134	0.07201716
28	-0.072221332	1.899307239	0.80554375	0.133545589	0.340455257	-1.316840219	0.305210346	-0.944804074	0.203986155	0.192112935	-0.032229035	-0.246565883	-0.099285888	-0.176446692	0.087743163
29	0.459522542	1.266498321	1.045155041	-0.593054173	0.57529818	-0.893787956	0.644702906	-1.165282806	0.137120377	0.086937548	-0.248141556	-0.458586968	0.029081575	-0.144031912	0.069048526
30	0.633077618	0.954540109	0.983539127	-0.642685239	0.695193381	-1.025135599	0.642789331	-1.067127147	0.013996863	0.032025235	-0.221283923	-0.326582033	-0.131564919	-0.183408576	0.106027827
31	-0.423358673	2.475732523	1.036773907	0.068905234	0.060888322	-0.706983343	0.519467725	-1.051821725	0.470343536	0.311794352	0.098844054	0.065677944	-0.177215061	-0.20390688	0.096450182
32	0.085857904	1.729479644	1.0830056	-0.408999323	0.404799738	-0.835508093	0.603151138	-1.016500941	0.170497336	0.137431834	-0.07460533	-0.738178805	0.135335368	0.07398619	0.003488639
33	-0.752443946	2.34817479	0.67396953	0.944251515	0.206387465	-1.67006822	0.13158645	-1.019342959	0.615526636	0.228483349	0.191490552	0.724407451	-0.567503211	-0.359624584	0.200321423
34	-0.315280909	2.246831576	1.083486375	-0.085461125	0.177255686	-0.772144998	0.485166145	-0.877345804	0.279317433	0.25994398	0.192866873	-0.324862449	-0.120101395	0.03387055	0.041161438
35	-0.55284979	1.879940018	0.861223381	0.60335616	0.465715038	-1.685616787	0.236674252	-1.084616325	0.490284179	0.148642027	0.188462597	-0.0759698	-0.15720168	-0.048838634	0.094251663
36	0.993263553	1.385870006	0.977309399	-0.326662158	0.370752495	-0.500699575	0.456539278	0.060574604	-0.190019424	0.425652954	0.015922331	-0.417481991	-0.26696062	0.48442607	-0.154900713
37	0.953790634	1.466834295	0.873089174	-0.169615746	0.309092081	-0.599909359	0.364312774	0.189147203	-0.240963094	0.481202868	0.128117833	-0.185392673	-0.402714502	0.349264889	-0.106383788
38	1.41257894	1.433865947	0.568154946	-0.421691774	0.193553112	-0.543052635	0.30040511	0.54937476	-0.601564627	0.410793641	-0.126117422	-0.191744633	-0.581699818	0.236972266	-0.088371663
39	1.581103784	1.228456815	0.477066516	-0.436305174	0.229695095	-0.594655632	0.293216602	0.671055906	-0.713816837	0.42440562	-0.045322393	0.202657503	-0.840918742	0.030485859	-0.003447096
40	3.76358619	0.228783241	-1.138195596	0.478181527	-0.150949852	0.071327088	0.350949365	-0.885241452	-1.15542885	-0.110713711	0.747114074	-0.248377884	-0.976693456	0.366642496	-0.182998611
41	4.152079502	-0.38112644	-1.201312617	0.285750907	0.094652472	-0.100725004	0.388217547	-0.906633908	-1.287526508	-0.216436655	0.64009939	-0.156525663	-1.072055976	0.271102679	-0.13881892
42	2.965481229	0.569593628	-0.059449703	-0.357471722	0.384078949	-0.918299823	0.176158229	0.987658611	-0.948577331	-0.101513691	-1.005596073	0.50598257	-0.557643495	-0.110655011	-0.097404461
43	2.681133469	1.114775182	-0.008648644	-0.223361752	0.120766066	-0.730956062	0.09259324	1.209794699	-1.01649472	0.123448952	-0.658512872	0.330406353	-0.411429395	-0.12918056	-0.114201028
44	2.630174113	1.185873471	0.014812597	-0.230664357	0.0872601	-0.631776172	0.149259209	1.126567564	-0.910295495	0.101613258	-0.723387496	0.487546582	-0.4772918	-0.147133032	-0.1052144
45	2.055610595	1.45048731	0.395461506	-0.000807743	0.114788501	-0.532869809	0.267300714	0.561076396	-0.390234002	0.233559873	-0.554112295	0.164958162	0.083137844	-0.042442973	-0.173799466
46	1.860154574	1.830571157	0.430700805	0.017409063	-0.066620451	-0.352786995	0.214765923	0.880213292	-0.507889561	0.274113665	-0.347611631	0.1512338	-0.119079299	0.163446372	-0.205463234
47	1.745856026	1.868512535	0.454243489	0.13284827	-0.08078634	-0.316004508	0.26924371	0.713332222	-0.310940902	0.288732544	-0.346940431	0.581366699	-0.256951478	0.004422581	-0.147029529
48	1.064354334	1.935772137	0.973606886	0.455375321	0.102568626	-0.25700081	0.561032204	-0.491349402	0.662270833	0.411161495	-0.372408232	0.388157915	0.621481956	-0.099339215	-0.189607201
49	0.259575428	2.984336342	1.154164268	0.968740097	-0.361127032	0.17950262	0.619892651	-0.73562217	1.188353904	0.771111726	0.029424749	1.1511793	0.592006917	-0.487962239	-0.094239358
50	1.433234913	2.122829669	0.649288077	0.308350175	-0.152067854	-0.18388419	0.369110602	0.198382767	0.085398314	0.540908464	-0.221907352	0.336559695	0.445479456	-0.306170479	-0.144561761
51	2.261991619	1.626581994	-0.049358794	0.736059573	-0.274871967	0.07971001	0.2776445	0.00303965	-0.154255892	0.431445091	-0.513602718	0.277856729	0.223707513	-0.101738044	-0.245218216
52	2.316069582	1.261215968	0.132702829	0.612619955	-0.047227008	-0.010724547	0.340137171	-0.224874007	-0.108590923	0.432528901	-0.466292987	-0.230971683	0.635814857	0.010409085	-0.30068488
53	3.151533767	0.692018269	-0.372587065	0.263373587	0.037676203	-0.247006136	0.193839416	0.421935333	-0.755341414	0.16656428	-0.812362098	0.099530027	-0.057994979	-0.059255564	-0.228478357
54	2.830537687	1.282445596	-0.348881979	0.447979808	-0.248768596	-0.040451701	0.132202597	0.578472913	-0.726532401	0.354972345	-0.548736901	0.189798795	-0.057238378	-0.12806055	-0.219623361
55	2.098425472	1.982613344	-1.777187764	0.183538659	-0.952624831	0.096479001	0.280595786	-2.081075862	-0.742141067	0.221957631	0.5993664	-0.115978396	-0.361391657	0.230216493	0.688384226
56	4.795734274	-0.276586632	-2.017046895	0.693952961	-0.27702776	0.060212058	0.452833863	-1.684831311	-0.877689821	0.032167511	0.219430646	-0.043826811	-0.491182189	-0.494571028	-0.311080489
57	4.097119678	0.899244913	-1.898196174	1.097978902	-0.741227815	0.460750245	0.256869736	-1.445314611	-0.718917044	0.236341213	0.006257497	-0.661245307	0.058845517	-0.061834637	0.1351057
58	4.638455904	-0.288528605	-1.725424353	1.74053893	-0.421322586	0.908069002	0.31228209	-1.557528941	-0.806155205	0.302182663	0.280193914	-0.492054633	0.059117087	0.099535944	-0.400436512
59	2.499681492	1.334339735	-0.964934923	-0.386420366	-0.30757425	-0.60417174	0.211934423	-0.216507844	-0.824046891	0.480163496	-0.514089548	-0.248784902	-0.101339603	-0.508425432	-0.261734599
60	1.948311905	1.648945382	-0.601949523	-0.254658334	-0.326500153	-0.409142357	0.30228268	-0.435690005	-0.492427325	0.521122685	-0.270528619	-0.361999002	-0.00637844	-0.174015648	-0.335117874
61	1.549349428	1.957469058	-0.400069371	-0.030310266	-0.412500612	-0.269725162	0.386288007	-0.801407075	-0.125707887	0.708645153	-0.08452141	-0.301210595	0.319154006	-0.349392817	-0.319352682
62	1.11221168	1.838136804	-0.066813181	0.17192863	-0.185683345	-0.389470406	0.502310538	-1.384399155	0.376209442	0.661176708	-0.057676919	-0.483303839	0.647585191	-0.123551132	-0.382072293
63	2.097142424	0.98069052	-0.413061164	-0.386093136	0.043764877	-0.567369783	0.464412909	-0.973245281	-0.252158552	0.465186464	-0.382490001	-0.607666293	0.423866628	-0.25046038	-0.339606252
64	2.487887575	0.852167616	-0.802627428	-0.386095931	-0.025516564	-0.673093773	0.413191572	-0.858619412	-0.363997073	0.376497854	-0.719789432	0.074529907	0.012693869	-0.67022686	-0.214512476
65	3.485405885	0.376821119	-0.402091142	-0.211274479	0.331919106	-0.870852406	0.677318003	-0.832617176	0.25046614	0.589217859	-0.61205391	0.054545596	0.721000108	-1.20473042	0.091200183
66	3.753399928	0.573551692	-1.617264917	1.183648734	-0.599648735	0.700241734	0.078584005	-0.617787995	-1.144812331	0.085357135	0.095020651	-0.255687497	-0.395261697	0.837105794	-0.092325441
67	3.13217226	1.340036058	-1.444327925	1.50966834	-0.893728349	0.965384457	0.09241853	-0.777112726	-0.795271479	0.282759664	0.329488063	-0.148510598	-0.244300042	0.819543262	-0.107792601
68	2.28890401	1.584550923	-0.583450577	-0.371822612	-0.285569414	-0.484076244	0.120015112	0.493341009	-0.864638168	0.383738285	-0.406941724	0.206672327	-0.017544457	0.082520082	0.220589296
69	1.716054651	2.181586238	-0.4023793	-0.081892171	-0.477502803	-0.28594107	0.180030666	0.1993049	-0.438674938	0.482272146	-0.327968332	0.290076334	0.144698855	0.128727688	0.190495331
70	2.110599986	1.624526069	-0.454279662	-0.316033883	-0.254931422	-0.446329328	0.183089585	0.27377217	-0.665754838	0.404272261	-0.379847236	0.111751225	0.168668261	0.118041746	0.19877364
71	2.196680273	0.992737897	-0.257741185	-0.751959658	0.149916459	-0.934977606	0.007328063	0.839998792	-1.201653923	-0.261556243	-0.65180343	0.733905284	-0.306087069	0.12329555	-0.029512378
72	1.742031543	1.548006845	-0.132551354	-0.498068424	-0.065062418	-0.77833173	-0.014937089	0.791576789	-1.014353784	-0.073126253	-0.384022702	0.694448239	-0.123479747	0.105505941	-0.044670839
73	2.112246936	1.284072596	-0.245206175	-0.780991714	-0.001507827	-0.792145624	-0.040538568	1.03530963	-1.313454733	-0.174669397	-0.516582386	0.460776398	-0.194101883	0.205218311	-0.069848251
74	2.07580922	1.183431628	-0.285174251	-0.658437358	0.057554235	-0.916530192	-0.037336682	0.91964951	-1.194921882	-0.217468048	-0.56880282	0.735782116	-0.303189821	0.116545958	-0.030401212
75	1.704889333	0.787040543	-0.118682934	-0.72671021	0.15154521	-0.540316916	-0.119968877	0.972797023	-1.55539639	-0.176434266	-0.613419744	0.805293996	-0.396726574	0.459389245	0.187589392
76	1.156073432	0.89608173	0.276049325	-0.46478499	0.266217366	-0.529511946	0.030369475	0.225177025	-0.939687796	-0.044383454	-0.493938465	0.48225358	0.294508779	0.467316586	0.133512265
77	0.606110915	0.95117438	0.695912891	-0.233147228	0.394080718	-0.487753947	0.169060791	-0.321116383	-0.43169797	0.062144935	-0.22377306	0.406132031	0.653383505	0.563769744	0.103232314
78	0.984425221	1.047585168	0.364818849	-0.42686757	0.211954103	-0.425374567	0.037866845	0.275604589	-0.895210871	-0.011832062	-0.344125118	0.55388246	0.209289461	0.551324351	0.127712009
79	0.978924921	1.100361944	0.322948573	-0.333151252	0.174026022	-0.418863922	0.08416254	-0.037674585	-0.68008027	0.0666893	-0.480060955	0.664603492	0.469302138	0.224951968	0.171070724
80	1.113171907	1.300021504	0.193266791	-0.500194317	0.015700634	-0.317294651	-0.045138865	0.5684459	-1.115810465	0.039925274	-0.371443725	0.438560691	0.202640087	0.480798712	0.124002699
81	2.765675932	0.380727921	-0.389219721	-0.446748137	0.270327703	-0.603899482	0.358677031	-0.14695465	-0.592461676	0.044846996	-0.08527021	0.047085339	-0.339215479	0.143682461	-0.015641033
82	2.163818517	0.636586525	0.03114424	-0.234014966	0.318039609	-0.484128975	0.510877629	-0.786738045	-0.017369799	0.158357654	0.046978287	-0.33538232	0.276903649	0.28954607	-0.099535185
83	2.51094766	0.921485168	-0.420701087	-0.316866296	0.015864608	-0.455974761	0.276661651	0.034865701	-0.594278328	0.125916986	0.01156869	-0.023170471	-0.343679535	0.220017833	-0.047907943
84	2.226741705	1.101321578	-0.269351296	-0.185278825	-0.001591208	-0.423556134	0.298928985	-0.165108786	-0.387832056	0.19899721	0.116749115	-0.210105627	-0.083417031	0.280938916	-0.084454137
85	1.993622596	0.963986701	0.459658721	-0.334205583	0.368739615	-0.61817559	0.415062147	0.348268683	0.035547092	0.261926132	-0.264091569	0.156220649	-0.158108901	0.085683627	-0.0043946
86	2.124137683	0.461244928	0.601542945	-0.465336035	0.636497627	-0.752060863	0.468250956	0.238608732	0.000802583	0.231156176	-0.158974613	-0.069426328	-0.014294284	0.164886223	-0.015989925
87	1.692812045	1.415165204	0.495584317	-0.173787858	0.159027305	-0.457464868	0.365378739	0.5122629	0.072359067	0.367631285	-0.030190082	0.353152537	-0.314254626	0.10804332	0.005461556
88	1.683569636	1.076960752	0.707190433	-0.321105463	0.393338993	-0.537287585	0.408393914	0.459973758	0.04152486	0.289236458	0.070047935	-0.148510826	-0.130673244	0.464841873	-0.080378746
89	1.745640303	-0.024144294	1.199150307	-0.230615614	1.030370069	-0.569918248	0.628902234	-0.272582716	0.537444716	0.163866176	-0.314406476	-0.590250831	0.144617739	0.603236848	0.085747799
90	2.129437949	-0.266976905	0.965881637	-0.339171695	1.01786781	-0.629103215	0.551266462	0.105527988	0.191346632	0.174255553	-0.245233097	-0.14737272	-0.267746496	0.337189498	0.192742197
91	1.564277883	0.621756566	1.02312674	-0.0624688	0.652695006	-0.403941487	0.448770781	0.292644221	0.30210779	0.289258876	-0.046515345	-0.249479603	-0.281102585	0.571307446	0.123009671
92	1.492724909	0.614588035	1.10885298	-0.06845808	0.685127292	-0.385011665	0.477756131	0.186791981	0.377127186	0.304584717	-0.0204582	-0.41554568	-0.121883251	0.623695776	0.097038026
93	1.504707367	0.488274412	0.394794434	0.016526592	0.268876404	0.0106405	0.03135829	-0.34556574	-0.960498459	-0.73515883	0.1451803	0.209336561	0.029861222	0.497748025	-0.521731528
94	1.833452474	0.551650292	0.108601679	-0.113186635	0.110834802	0.015494037	-0.131416406	0.263575904	-1.44984937	-0.719675134	0.208735649	0.290113505	-0.309502718	0.427826535	-0.485381272
95	1.040675793	0.770945309	0.6918779	0.185093102	0.234242523	0.168330181	0.129943862	-0.721853948	-0.577038285	-0.597414125	0.342227254	0.049388736	0.405572584	0.537697892	-0.5592879
96	2.044998134	0.186716678	0.69011615	-0.160439509	0.798616426	-0.889246897	0.392839916	0.417287456	0.114059789	0.371616036	0.156776004	-0.03240331	-0.125873111	0.430085084	0.226582956
97	1.478727344	1.073318739	0.878881806	-0.038160785	0.442339828	-0.402155787	0.498909332	0.243254177	0.489189558	0.448504887	0.132030702	-0.04155468	-0.021116353	0.602118201	0.153777498
98	2.724600618	-1.546038974	1.038900328	-0.724854748	1.627486428	-1.018547195	0.87363585	-0.519867095	0.441758355	0.144764097	-0.139046976	0.278557657	0.054720073	0.130047771	0.332870946
99	3.213376475	-1.533488879	0.609468688	-0.846595057	1.419353629	-1.044361158	0.647391018	0.318445404	-0.226011967	0.201591485	0.012422359	0.720705024	-0.561986681	-0.143378325	0.447268651
100	2.445083503	-0.658174564	0.845651393	-0.549315794	1.174995075	-0.818465107	0.68468461	-0.051919129	0.306614994	0.200637682	-0.109455163	0.2658226	-0.161781839	0.281463273	0.28585649
101	0.617932515	0.15563904	0.891466497	-1.120258124	0.853118478	-0.787673791	0.447509067	-0.669450862	-0.203277239	0.114913012	0.292311179	-0.111226252	-0.26253322	0.148509263	0.357128893
102	0.777087469	0.128855446	0.74771804	-1.198357228	0.837123816	-0.843654236	0.388448705	-0.513001856	-0.338914697	0.010251236	0.111929671	-0.191753405	-0.369701567	0.23856102	0.33434884
103	-0.529111994	0.552735049	0.183612071	0.995828853	1.012486605	-3.112431388	-0.734625897	-0.451712547	-0.025577097	0.072691921	0.6177566	-0.545493808	-0.032464289	0.454893766	0.288617337
104	-0.031447311	1.142321246	0.942839364	-0.801732908	0.463492911	-0.536736877	0.384928855	-0.656407616	0.079870818	0.17838766	0.318001664	-0.221701696	-0.193355	0.396275528	0.268313462
105	-0.024149845	0.997382808	1.018558776	-0.846542707	0.548096367	-0.565906042	0.387641901	-0.649215135	0.052151209	0.175426645	0.413151876	-0.314710149	-0.172872753	0.474605616	0.257029462
106	-0.40985157	1.379094303	1.187218427	-0.662287064	0.401627759	-0.373650329	0.414698603	-0.704237345	0.237762967	0.338279404	0.719187003	-0.101980233	-0.179240988	0.425734437	0.278319151
107	-0.442115284	1.49854677	1.127223205	-0.602299421	0.323101812	-0.328955249	0.414512337	-0.694148866	0.283538654	0.346525287	0.689166201	0.151565755	-0.306532419	0.321240985	0.312441893
